Date,High,Low,Open,Close,Volume,Adj Close,TP,CCI,20SMA,40SMA,50SMA,100SMA,60VMA,R1,R2,R3
2018-01-02,5.9000000953674325,5.574999809265137,5.800000190734862,5.75,5000,5.75,5.7416666348775225,,,,,,,,,
2018-01-03,5.9000000953674325,5.75,5.800000190734862,5.9000000953674325,3700,5.9000000953674325,5.850000063578287,,,,,,,,,
2018-01-04,5.8499999046325675,5.678999900817871,5.800000190734862,5.8499999046325675,5000,5.8499999046325675,5.792999903361004,,,,,,,5.980000019073486,6.0250000953674325,6.1500000953674325
2018-01-05,6.0999999046325675,5.9000000953674325,5.9000000953674325,5.9000000953674325,4900,5.9000000953674325,5.9666666984558105,,,,,,,5.980000019073486,6.0250000953674325,6.1500000953674325
2018-01-08,6.178999900817871,5.949999809265138,6.178999900817871,6.0,9100,6.0,6.042999903361004,108.582476239843,,,,,,6.0250000953674325,6.1500000953674325,6.178999900817871
2018-01-09,6.0,5.855000019073486,5.855000019073486,5.949999809265138,3900,5.949999809265138,5.934999942779541,15.156753825869552,,,,,,5.980000019073486,6.0250000953674325,6.1500000953674325
2018-01-10,5.927999973297119,5.927999973297119,5.927999973297119,5.927999973297119,300,5.927999973297119,5.927999973297119,-5.889525085006825,,,,,,5.980000019073486,6.0250000953674325,6.1500000953674325
2018-01-11,6.0250000953674325,5.800000190734862,6.0,5.800000190734862,7100,5.800000190734862,5.8750001589457215,-112.31649015441185,,,,,,5.980000019073486,6.0250000953674325,6.1500000953674325
2018-01-12,6.050000190734862,5.9000000953674325,5.9000000953674325,6.050000190734862,5100,6.050000190734862,6.0000001589457215,55.89602987043428,,,,,,6.1500000953674325,6.178999900817871,6.25
2018-01-16,6.050000190734862,5.800000190734862,5.945000171661378,6.050000190734862,11600,6.050000190734862,5.9666668574015285,50.57662060874219,,,,,,6.1500000953674325,6.178999900817871,6.25
2018-01-17,6.199999809265138,6.0,6.0999999046325675,6.199999809265138,3000,6.199999809265138,6.133333206176758,147.88268099370475,,,,,,6.25,6.4000000953674325,6.5
2018-01-18,6.1500000953674325,5.949999809265138,6.1500000953674325,5.949999809265138,2500,5.949999809265138,6.016666571299236,19.713127493870573,,,,,,5.980000019073486,6.0250000953674325,6.1500000953674325
2018-01-19,6.1500000953674325,6.1500000953674325,6.1500000953674325,6.1500000953674325,200,6.1500000953674325,6.1500000953674325,91.1950788932118,,,,,,6.178999900817871,6.25,6.4000000953674325
2018-01-22,6.300000190734862,6.0999999046325675,6.0999999046325675,6.300000190734862,8700,6.300000190734862,6.233333428700764,102.56416651860123,,,,,,6.4000000953674325,6.5,6.84499979019165
2018-01-23,6.5,6.300000190734862,6.300000190734862,6.449999809265138,500,6.449999809265138,6.416666666666668,139.9176433877216,,,,,,6.5,6.84499979019165,6.8499999046325675
2018-01-24,6.449999809265138,6.300000190734862,6.449999809265138,6.4000000953674325,24000,6.4000000953674325,6.3833333651224775,74.65278553879935,,,,,,6.5,6.84499979019165,6.8499999046325675
2018-01-25,6.3499999046325675,6.1500000953674325,6.3499999046325675,6.1500000953674325,1300,6.1500000953674325,6.2166666984558105,-43.98150754319104,,,,,,6.178999900817871,6.25,6.4000000953674325
2018-01-26,6.25,6.050000190734862,6.199999809265138,6.050000190734862,5800,6.050000190734862,6.116666793823242,-103.0701630553559,,,,,,6.1500000953674325,6.178999900817871,6.25
2018-01-29,7.199999809265138,6.050000190734862,6.050000190734862,6.1500000953674325,7700,6.1500000953674325,6.4666666984558105,79.71015619495671,,,,,,6.178999900817871,6.25,6.4000000953674325
2018-01-30,6.199999809265138,6.0999999046325675,6.199999809265138,6.199999809265138,2100,6.199999809265138,6.166666507720947,-55.55564101023377,6.058900022506714,,,,,6.25,6.4000000953674325,6.5
2018-01-31,6.300000190734862,5.9000000953674325,6.1500000953674325,6.300000190734862,3600,6.300000190734862,6.1666668256123875,-41.66658388243639,6.086400032043457,,,,,6.4000000953674325,6.5,6.84499979019165
2018-02-01,6.050000190734862,5.949999809265138,6.050000190734862,6.0,1400,6.0,6.0,-107.84315595439935,6.091400027275085,,,,,6.0250000953674325,6.1500000953674325,6.178999900817871
2018-02-02,6.0,6.0,6.0,6.0,0,6.0,6.0,-83.33333333333438,6.098900032043457,,,,,6.0250000953674325,6.1500000953674325,6.178999900817871
2018-02-05,6.1500000953674325,5.644999980926514,5.6500000953674325,5.8499999046325675,18000,5.8499999046325675,5.881666660308838,-108.7151864964529,6.096400022506714,,,,,5.980000019073486,6.0250000953674325,6.1500000953674325
2018-02-06,7.050000190734862,5.550000190734863,5.699999809265138,6.050000190734862,19700,6.050000190734862,6.216666857401531,98.35736984313652,6.098900032043457,,,,,6.1500000953674325,6.178999900817871,6.25
2018-02-07,5.949999809265138,5.5,5.8499999046325675,5.6500000953674325,18200,5.6500000953674325,5.699999968210857,-128.1671533573755,6.083900046348572,,,,,5.699999809265138,5.980000019073486,6.0250000953674325
2018-02-08,5.6500000953674325,5.400000095367432,5.5,5.611999988555908,17300,5.611999988555908,5.554000059763592,-108.31962361379566,6.068100047111511,,,,,5.6500000953674325,5.699999809265138,5.980000019073486
