Date,High,Low,Open,Close,Volume,Adj Close,TP,CCI,20SMA,40SMA,50SMA,100SMA,60VMA
2018-01-02,36.45000076293945,35.049999237060554,35.049999237060554,36.20000076293945,783900,36.20000076293945,35.90000025431315,,,,,,
2018-01-03,37.375,36.0,36.25,36.849998474121094,783300,36.849998474121094,36.74166615804037,,,,,,
2018-01-04,38.400001525878906,36.70000076293945,37.349998474121094,37.20000076293945,1137800,37.20000076293945,37.43333435058594,,,,,,
2018-01-05,38.25,36.95000076293945,37.5,37.5,971000,37.5,37.56666692097982,,,,,,
2018-01-08,36.5,33.650001525878906,35.95000076293945,36.04999923706055,2553400,36.04999923706055,35.40000025431315,-105.07246376811588,,,,,
2018-01-09,36.70000076293945,34.0,36.25,34.5,1288400,34.5,35.06666692097982,-94.82758620689651,,,,,
2018-01-10,34.09999847412109,32.700000762939446,34.049999237060554,33.09999847412109,1983600,33.09999847412109,33.29999923706054,-117.04836319073357,,,,,
2018-01-11,33.84999847412109,33.049999237060554,33.25,33.200000762939446,1115200,33.200000762939446,33.366666158040374,-81.60441998220067,,,,,
2018-01-12,34.59999847412109,31.85000038146973,33.84999847412109,32.650001525878906,1905300,32.650001525878906,33.033333460489914,-69.44440470802722,,,,,
2018-01-16,33.09999847412109,32.25,32.799999237060554,32.75,1036600,32.75,32.699999491373696,-84.03954374188812,,,,,
2018-01-17,33.19499969482422,31.60000038146973,33.150001525878906,32.450000762939446,1122200,32.450000762939446,32.41500027974447,-112.61809743479631,,,,,
2018-01-18,32.34999847412109,31.10000038146973,32.150001525878906,31.29999923706055,1316800,31.29999923706055,31.583332697550453,-139.1799407490585,,,,,
2018-01-19,32.950000762939446,30.875,31.29999923706055,32.650001525878906,1601600,32.650001525878906,32.15833409627279,-36.0936467544794,,,,,
2018-01-22,32.950000762939446,31.45499992370605,32.799999237060554,32.75,1677700,32.75,32.38500022888183,30.1692900502401,,,,,
2018-01-23,34.950000762939446,32.700000762939446,32.75,34.549999237060554,1476200,34.549999237060554,34.06666692097982,166.66666666666612,,,,,
2018-01-24,35.049999237060554,34.049999237060554,34.700000762939446,34.900001525878906,898500,34.900001525878906,34.66666666666667,101.2587558804974,,,,,
