Date,High,Low,Open,Close,Volume,Adj Close,TP,CCI,20SMA,40SMA,50SMA,100SMA,60VMA,R1,R2,R3
2018-01-02,159.38999938964844,156.02999877929688,158.3000030517578,157.0399932861328,5108400.0,144.2351837158203,157.48666381835938,,,,,,,,,
2018-01-03,157.49000549316406,155.39999389648438,157.0399932861328,157.27999877929688,4146100.0,144.4556121826172,156.72333272298178,,,,,,,,,
2018-01-04,159.5800018310547,157.02000427246094,157.88999938964844,159.44000244140625,4865800.0,146.43948364257812,158.68000284830728,,,,,,,161.60000610351562,164.60000610351562,173.10000610351562
2018-01-05,162.0500030517578,159.63999938964844,160.25999450683594,161.9600067138672,3945400.0,148.7540283203125,161.21666971842447,,,,,,,164.60000610351562,173.10000610351562,175.11000061035156
2018-01-08,166.42999267578125,162.5500030517578,164.11000061035156,166.02999877929688,5929200.0,152.49215698242188,165.00333150227866,131.31920647708523,,,,,,173.10000610351562,175.11000061035156,176.32000732421875
2018-01-09,167.41000366210938,165.08999633789062,166.3300018310547,166.42999267578125,4522900.0,152.8595428466797,166.30999755859375,96.71034815177929,,,,,,173.10000610351562,175.11000061035156,176.32000732421875
2018-01-10,167.52999877929688,164.5,165.89999389648438,165.8699951171875,5478600.0,152.34521484375,165.96666463216147,60.49454117234071,,,,,,173.10000610351562,175.11000061035156,176.32000732421875
2018-01-11,169.52999877929688,165.63999938964844,166.89999389648438,169.1999969482422,4199000.0,155.4036865234375,168.12333170572916,105.36490096176519,,,,,,173.10000610351562,175.11000061035156,176.32000732421875
2018-01-12,170.6699981689453,169.22999572753906,169.99000549316406,170.3000030517578,4127900.0,156.41400146484375,170.06666564941406,123.79921475166715,,,,,,173.10000610351562,175.11000061035156,176.32000732421875
2018-01-16,173.24000549316406,167.57000732421875,172.89999389648438,169.30999755859375,8530600.0,155.50469970703125,170.04000345865884,82.30044875505386,,,,,,173.10000610351562,175.11000061035156,176.32000732421875
2018-01-17,170.11000061035156,168.5,169.32000732421875,168.5,5571400.0,154.7607421875,169.0366668701172,20.291363714117647,,,,,,173.10000610351562,175.11000061035156,176.32000732421875
2018-01-18,170.75999450683594,168.08999633789062,169.3300018310547,168.8300018310547,4668800.0,155.06387329101562,169.2266642252604,-7.950752311615133,,,,,,173.10000610351562,175.11000061035156,176.32000732421875
2018-01-19,170.4499969482422,168.61000061035156,169.6300048828125,170.41000366210938,5796700.0,157.24147033691406,169.82333374023438,30.3528105630838,,,,,,173.10000610351562,175.11000061035156,176.32000732421875
2018-01-22,170.91000366210938,168.47999572753906,170.32000732421875,170.88999938964844,3540900.0,157.68438720703125,170.09333292643228,73.08579811262773,,,,,,173.10000610351562,175.11000061035156,176.32000732421875
2018-01-23,172.0500030517578,169.1999969482422,172.0,169.42999267578125,5036500.0,156.33721923828125,170.2266642252604,82.67611372621319,,,,,,173.10000610351562,175.11000061035156,176.32000732421875
2018-01-24,172.4499969482422,167.6699981689453,171.39999389648438,168.33999633789062,8241000.0,155.33140563964844,169.48666381835938,-57.20804150771501,,,,,,173.10000610351562,175.11000061035156,176.32000732421875
2018-01-25,173.10000610351562,162.4600067138672,173.10000610351562,169.3699951171875,16937100.0,156.28184509277344,168.31000264485678,-154.4221384590301,,,,,,173.10000610351562,175.11000061035156,176.32000732421875
2018-01-26,169.0,164.5500030517578,168.80999755859375,167.05999755859375,9045300.0,154.15036010742188,166.87000020345053,-125.96728884930964,,,,,,173.10000610351562,175.11000061035156,176.32000732421875
2018-01-29,165.8800048828125,159.4199981689453,165.5800018310547,162.5800018310547,9496800.0,150.0165557861328,162.62666829427084,-147.49405623143844,,,,,,164.60000610351562,173.10000610351562,175.11000061035156
2018-01-30,164.7100067138672,159.80999755859375,160.3300018310547,163.75999450683594,8694800.0,151.1053466796875,162.75999959309897,-81.65865345055916,166.10149841308598,,,,,164.60000610351562,173.10000610351562,175.11000061035156
2018-01-31,165.7899932861328,161.88999938964844,164.6999969482422,162.77999877929688,7014000.0,150.20106506347656,163.48666381835938,-39.69784511634271,166.38849868774415,,,,,164.60000610351562,173.10000610351562,175.11000061035156
2018-02-01,163.74000549316406,160.17999267578125,161.24000549316406,162.24000549316406,4323600.0,149.70281982421875,162.05333455403647,-75.81547661845387,166.6364990234375,,,,,164.60000610351562,173.10000610351562,175.11000061035156
2018-02-02,160.8000030517578,156.52999877929688,160.77000427246094,157.49000549316406,7602800.0,145.31985473632812,158.2733357747396,-166.66666666666862,166.53899917602538,,,,,157.72000122070312,159.33999633789062,159.3699951171875
2018-02-05,158.92999267578125,142.85000610351562,154.92999267578125,151.0800018310547,11390500.0,139.40522766113278,150.95333353678384,-145.68005616378116,165.99499893188474,,,,,151.1999969482422,151.30999755859375,152.02000427246094
2018-02-06,156.55999755859375,146.80999755859375,148.07000732421875,156.41000366210938,13908700.0,144.32334899902344,153.25999959309897,-65.85435386532713,165.51399917602538,,,,,156.74000549316406,157.1199951171875,157.27999877929688
2018-02-07,158.08999633789062,154.27999877929688,155.36000061035156,154.33999633789062,7156500.0,142.41329956054688,155.56999715169272,-9.095355438098872,164.90949935913085,,,,,154.8000030517578,156.74000549316406,157.1199951171875
2018-02-08,154.19000244140625,145.9199981689453,153.85000610351562,145.99000549316406,9101900.0,134.70855712890622,148.70000203450522,-108.56437820414207,163.91549987792968,,,,,146.1999969482422,146.64999389648438,146.6999969482422
2018-02-09,150.88999938964844,142.8800048828125,148.7100067138672,149.2100067138672,9528100.0,137.67971801757812,147.66000366210938,-93.3326171376371,162.91600036621094,,,,,149.6300048828125,151.1999969482422,151.30999755859375
2018-02-12,153.4499969482422,150.25,151.8699951171875,152.2899932861328,5756800.0,140.52171325683594,151.99666341145834,14.309526144310933,162.0154998779297,,,,,154.27000427246094,154.8000030517578,156.74000549316406
2018-02-13,155.1999969482422,151.0,151.25,153.97000122070312,5512100.0,142.07188415527344,153.38999938964844,48.9002043285422,161.24850006103512,,,,,154.27000427246094,154.8000030517578,156.74000549316406
2018-02-14,158.58999633789062,152.33999633789062,152.38999938964844,158.05999755859375,5560100.0,145.8458251953125,156.32999674479166,114.36706763590992,160.72649993896485,,,,,159.33999633789062,159.3699951171875,161.60000610351562
2018-02-15,160.33999633789062,157.47999572753906,159.8000030517578,159.97999572753906,4914500.0,147.61746215820312,159.26666259765625,113.39995845667791,160.28399963378902,,,,,161.60000610351562,164.60000610351562,173.10000610351562
2018-02-16,161.0,156.08999633789062,160.1300048828125,156.2899932861328,5991600.0,144.21258544921875,157.79332987467447,55.46484145842829,159.57799911499026,,,,,156.74000549316406,157.1199951171875,157.27999877929688
2018-02-20,158.25,154.27000427246094,155.1699981689453,155.55999755859375,5094600.0,143.5389862060547,156.02666727701822,-22.63225263504499,158.8114990234375,,,,,156.74000549316406,157.1199951171875,157.27999877929688
2018-02-21,158.39999389648438,155.0399932861328,155.6999969482422,155.22999572753906,4179400.0,143.23452758789062,156.22332763671875,-53.77256123199233,158.10149917602538,,,,,156.74000549316406,157.1199951171875,157.27999877929688
2018-02-22,159.77999877929688,156.1999969482422,156.41000366210938,158.86000061035156,4723300.0,146.583984375,158.27999877929688,45.58516802136197,157.62749938964845,,,,,159.33999633789062,159.3699951171875,161.60000610351562
2018-02-23,162.47999572753906,159.22000122070312,159.39999389648438,162.41000366210938,4450800.0,149.85968017578125,161.37000020345053,151.5874224961149,157.27949981689454,,,,,164.60000610351562,173.10000610351562,175.11000061035156
2018-02-26,164.0500030517578,161.5500030517578,163.0500030517578,163.69000244140625,6254400.0,151.040771484375,163.09666951497397,105.57962468101395,157.11100006103516,,,,,164.60000610351562,173.10000610351562,175.11000061035156
2018-02-27,164.60000610351562,161.24000549316406,163.25999450683594,161.25999450683594,4127700.0,148.79855346679688,162.36666870117188,58.01187082085786,157.04499969482418,,,,,161.60000610351562,164.60000610351562,173.10000610351562
2018-02-28,162.33999633789062,154.1699981689453,161.5,154.6300048828125,7298600.0,142.680908203125,157.04666646321616,-101.89418802592957,156.58850021362304,161.3449993133545,,,,154.8000030517578,156.74000549316406,157.1199951171875
2018-03-01,156.19000244140625,148.50999450683594,153.6699981689453,150.22999572753906,9434800.0,138.62088012695312,151.6433308919271,-130.6347332537645,155.96100006103515,161.17474937438962,,,,151.1999969482422,151.30999755859375,152.02000427246094
2018-03-02,149.8800048828125,145.86000061035156,149.1300048828125,146.3800048828125,9509400.0,135.06842041015622,147.3733367919922,-109.5090585535309,155.1680000305176,160.90224952697753,,,,146.64999389648438,146.6999969482422,148.27000427246094
2018-03-05,151.86000061035156,144.00999450683594,145.14999389648438,151.1199951171875,8453000.0,139.44210815429688,148.99666341145834,-60.12469354411783,154.84949951171876,160.69424934387206,,,,151.1999969482422,151.30999755859375,152.02000427246094
2018-03-06,154.97999572753906,151.6699981689453,152.63999938964844,153.75,5795600.0,141.868896484375,153.46666463216147,41.33030563649517,154.982999420166,160.4889991760254,,,,154.27000427246094,154.8000030517578,156.74000549316406
2018-03-07,152.27000427246094,148.80999755859375,150.0,151.50999450683594,5491000.0,139.80195617675778,150.86333211263022,14.401793608379965,154.73799896240234,160.12599906921386,,,,152.02000427246094,154.27000427246094,154.8000030517578
2018-03-08,153.97000122070312,150.2899932861328,151.72999572753906,153.58999633789062,4105000.0,141.72125244140625,152.61666361490884,65.68031420876804,154.70049896240238,159.8049991607666,,,,154.27000427246094,154.8000030517578,156.74000549316406
2018-03-09,158.4199981689453,154.3300018310547,155.1199951171875,158.25,4576700.0,146.0211639404297,157.0,138.26901660151927,155.31349868774413,159.6144992828369,,,,159.33999633789062,159.3699951171875,161.60000610351562
2018-03-12,159.33999633789062,153.85000610351562,158.24000549316406,154.5,4880400.0,142.56094360351562,155.89666748046875,64.79367999213437,155.57799835205074,159.24699935913085,,,,154.8000030517578,156.74000549316406,157.1199951171875
2018-03-13,157.8699951171875,153.1999969482422,156.3000030517578,153.69000244140625,4819100.0,141.8135223388672,154.9199981689453,21.853189031039214,155.64799880981442,158.83174934387208,,,,154.27000427246094,154.8000030517578,156.74000549316406
2018-03-14,155.25,151.30999755859375,154.8000030517578,152.5399932861328,4873600.0,140.7523956298828,153.03333028157553,-74.0410428853713,155.57649841308594,158.41249923706056,159.58719909667968,,,154.27000427246094,154.8000030517578,156.74000549316406
2018-03-15,155.58999633789062,151.64999389648438,153.17999267578125,154.57000732421875,5268800.0,142.62551879882812,153.9366658528646,-57.04591755281079,155.4019989013672,158.06424942016602,159.53779937744142,,,154.8000030517578,156.74000549316406,157.1199951171875
2018-03-16,157.4499969482422,153.30999755859375,154.32000732421875,156.4600067138672,10897600.0,144.36947631835938,155.74000040690103,70.6546769336558,155.2259994506836,157.7549995422363,159.5213995361328,,,156.74000549316406,157.1199951171875,157.27999877929688
2018-03-19,154.8300018310547,150.82000732421875,154.24000549316406,152.14999389648438,5479200.0,140.39253234863278,152.6000010172526,-93.84722013705776,155.01899948120118,157.2984992980957,159.37559936523436,,,154.27000427246094,154.8000030517578,156.74000549316406
2018-03-20,155.1999969482422,152.5399932861328,153.0,154.05999755859375,3557600.0,142.1549530029297,153.9333292643229,6.836557098410852,154.94399948120116,156.87774925231938,159.2175991821289,,,154.27000427246094,154.8000030517578,156.74000549316406
2018-03-21,157.27999877929688,153.2100067138672,154.16000366210938,155.8000030517578,3887400.0,143.760498046875,155.43000284830728,73.05763964814149,154.97249984741208,156.53699951171876,159.01299926757812,,,156.74000549316406,157.1199951171875,157.27999877929688
2018-03-22,153.5,146.25,152.8699951171875,146.89999389648438,8225600.0,135.5482177734375,148.88333129882812,-143.4580504441137,154.37449951171874,156.0009994506836,158.6223992919922,,,148.27000427246094,148.39999389648438,149.6300048828125
2018-03-23,148.57000732421875,143.7899932861328,147.6999969482422,144.2899932861328,6533100.0,133.13992309570312,145.54999796549478,-117.51995506328804,153.4684989929199,155.37399940490724,158.1907992553711,,,144.77000427246094,145.50999450683594,146.1999969482422
2018-03-26,149.55999755859375,145.25999450683594,147.82000732421875,149.19000244140625,5454900.0,137.66130065917972,148.00333150227866,-45.44285826821764,152.7434989929199,154.92724952697753,157.7905993652344,,,149.6300048828125,151.1999969482422,151.30999755859375
2018-03-27,151.1199951171875,145.7899932861328,149.89999389648438,146.99000549316406,4915300.0,135.63127136230472,147.96666463216147,-31.931886020353502,152.02999954223634,154.53749961853026,157.3243994140625,,,148.27000427246094,148.39999389648438,149.6300048828125
2018-03-28,148.24000549316406,143.6300048828125,146.99000549316406,145.16000366210938,4933900.0,133.94265747070312,145.67667134602866,-80.04003215520848,151.55649948120114,154.0724998474121,156.84139953613285,,6381086.666666668,145.50999450683594,146.1999969482422,146.64999389648438
2018-03-29,148.77000427246094,145.57000732421875,146.2100067138672,147.3800048828125,4209400.0,135.99113464355472,147.24000549316406,23.0685135317662,151.41399993896485,153.6875,156.4189996337891,,6366103.333333332,148.27000427246094,148.39999389648438,149.6300048828125
2018-04-02,147.35000610351562,141.75999450683594,146.44000244140625,143.88999938964844,5397500.0,132.77084350585938,144.33333333333334,-117.48370186265943,151.28949966430662,153.2287498474121,155.9201995849609,,6386960.0,144.77000427246094,145.50999450683594,146.1999969482422
2018-04-03,145.64999389648438,142.3800048828125,144.8000030517578,145.05999755859375,4845700.0,133.85040283203122,144.36333211263022,-76.6825835919932,150.98649978637698,152.91799964904786,155.41319946289062,,6386625.0,145.50999450683594,146.1999969482422,146.64999389648438
2018-04-04,145.4600067138672,138.05000305175778,139.8800048828125,145.17999267578125,6188200.0,133.961181640625,142.89666748046875,-107.37472882941336,150.55799942016603,152.770499420166,154.89899932861331,,6424005.0,145.50999450683594,146.1999969482422,146.64999389648438
