Date,High,Low,Open,Close,Volume,Adj Close
2018-01-02,104.47000122070312,100.63999938964844,103.88999938964844,101.3499984741211,112300.0,100.75333404541016
2018-01-03,104.08000183105469,101.68000030517578,103.75,102.23999786376953,177600.0,101.63809204101562
2018-01-04,106.56999969482422,102.83999633789062,102.83999633789062,106.45999908447266,173600.0,105.83324432373047
2018-01-05,107.23999786376953,104.83999633789062,106.66999816894531,106.08000183105469,77900.0,105.45547485351562
2018-01-08,107.48999786376953,104.80999755859375,106.33000183105469,106.83999633789062,81200.0,106.21100616455078
2018-01-09,107.33999633789062,106.47000122070312,107.08999633789062,106.54000091552734,69600.0,105.91276550292969
2018-01-10,106.4000015258789,104.83999633789062,106.4000015258789,105.79000091552734,56700.0,105.16719055175781
2018-01-11,108.66999816894531,105.83999633789062,106.05999755859375,108.30000305175781,94200.0,107.66240692138672
2018-01-12,110.73999786376953,107.27999877929688,108.56999969482422,110.18000030517578,103300.0,109.53134155273438
2018-01-16,111.54000091552734,109.9000015258789,110.9000015258789,111.11000061035156,145500.0,110.54115295410156
2018-01-17,111.7300033569336,110.19000244140625,111.58999633789062,111.51000213623047,138500.0,110.93910217285156
2018-01-18,112.80000305175781,111.01000213623047,111.2699966430664,111.0999984741211,195400.0,110.53119659423828
2018-01-19,113.44999694824219,110.83999633789062,110.9800033569336,113.0999984741211,119400.0,112.52095794677734
2018-01-22,113.18000030517578,110.86000061035156,113.18000030517578,111.30000305175781,69800.0,110.73017883300781
2018-01-23,113.04000091552734,110.79000091552734,110.91999816894531,112.58000183105469,88500.0,112.00362396240234
2018-01-24,113.73999786376953,111.75,113.05000305175781,112.0199966430664,74800.0,111.44647979736328
2018-01-25,115.4800033569336,112.56999969482422,112.80999755859375,115.0,141900.0,114.4112319946289
2018-01-26,116.63999938964844,114.19999694824219,115.0,115.81999969482422,74500.0,115.22703552246094
2018-01-29,116.79000091552734,114.2699966430664,115.63999938964844,114.66999816894531,100900.0,114.08292388916016
2018-01-30,115.12999725341797,111.06999969482422,113.36000061035156,111.48999786376953,162200.0,110.91919708251953
