Date,High,Low,Open,Close,Volume,Adj Close
2018-01-02,20.100000381469727,19.299999237060547,19.850000381469727,19.799999237060547,147400,19.799999237060547
2018-01-03,20.100000381469727,19.5,19.75,20.100000381469727,151300,20.100000381469727
2018-01-04,20.25,19.850000381469727,20.100000381469727,20.0,88900,20.0
2018-01-05,23.25,19.649999618530273,20.0,22.950000762939453,300700,22.950000762939453
2018-01-08,23.049999237060547,21.649999618530273,23.0,22.299999237060547,158500,22.299999237060547
2018-01-09,22.350000381469727,21.700000762939453,22.350000381469727,21.75,94600,21.75
2018-01-10,22.200000762939453,21.350000381469727,21.700000762939453,22.100000381469727,108100,22.100000381469727
2018-01-11,24.049999237060547,22.200000762939453,22.200000762939453,24.049999237060547,210700,24.049999237060547
2018-01-12,24.200000762939453,21.049999237060547,24.0,21.350000381469727,221800,21.350000381469727
2018-01-16,21.600000381469727,16.149999618530273,21.350000381469727,19.049999237060547,644300,19.049999237060547
2018-01-17,20.0,18.5,19.149999618530273,18.649999618530273,516500,18.649999618530273
2018-01-18,19.350000381469727,18.399999618530273,18.75,18.950000762939453,178600,18.950000762939453
2018-01-19,19.0,17.649999618530273,19.0,18.0,267200,18.0
2018-01-22,18.399999618530273,17.700000762939453,18.0,18.350000381469727,346600,18.350000381469727
2018-01-23,18.93000030517578,18.299999237060547,18.450000762939453,18.700000762939453,174500,18.700000762939453
2018-01-24,18.850000381469727,18.299999237060547,18.600000381469727,18.399999618530273,125500,18.399999618530273
2018-01-25,18.600000381469727,17.899999618530273,18.450000762939453,18.450000762939453,126400,18.450000762939453
2018-01-26,18.600000381469727,17.899999618530273,18.600000381469727,18.350000381469727,90200,18.350000381469727
2018-01-29,18.549999237060547,17.299999237060547,18.200000762939453,17.799999237060547,175000,17.799999237060547
2018-01-30,18.0,17.110000610351562,17.600000381469727,17.850000381469727,123700,17.850000381469727
2018-01-31,18.100000381469727,16.75,18.100000381469727,17.549999237060547,176200,17.549999237060547
2018-02-01,18.0,17.200000762939453,17.549999237060547,17.700000762939453,99500,17.700000762939453
2018-02-02,18.950000762939453,17.299999237060547,17.299999237060547,18.200000762939453,156800,18.200000762939453
2018-02-05,19.450000762939453,17.799999237060547,17.899999618530273,18.649999618530273,171400,18.649999618530273
2018-02-06,20.799999237060547,18.5,18.700000762939453,20.450000762939453,242100,20.450000762939453
2018-02-07,21.31999969482422,19.700000762939453,20.5,20.0,174900,20.0
2018-02-08,23.850000381469727,16.850000381469727,21.899999618530273,23.049999237060547,436800,23.049999237060547
2018-02-09,28.549999237060547,23.5,23.950000762939453,27.549999237060547,795600,27.549999237060547
2018-02-12,31.200000762939453,27.5,27.5,30.899999618530273,703900,30.899999618530273
2018-02-13,31.450000762939453,29.200000762939453,29.899999618530273,30.850000381469727,371300,30.850000381469727
2018-02-14,32.45000076293945,30.350000381469727,30.350000381469727,31.549999237060547,371800,31.549999237060547
2018-02-15,32.0,30.200000762939453,31.649999618530273,30.549999237060547,310100,30.549999237060547
2018-02-16,30.700000762939453,25.799999237060547,26.700000762939453,30.299999237060547,1442400,30.299999237060547
2018-02-20,30.299999237060547,27.299999237060547,30.299999237060547,27.549999237060547,424600,27.549999237060547
2018-02-21,29.0,27.5,27.700000762939453,27.700000762939453,386900,27.700000762939453
2018-02-22,28.600000381469727,26.950000762939453,27.700000762939453,27.049999237060547,285800,27.049999237060547
2018-02-23,28.0,26.899999618530273,27.149999618530273,27.5,253500,27.5
2018-02-26,28.5,27.299999237060547,27.5,27.950000762939453,270300,27.950000762939453
2018-02-27,28.450000762939453,27.25,28.0,27.600000381469727,210400,27.600000381469727
2018-02-28,30.049999237060547,27.5,27.600000381469727,28.100000381469727,279000,28.100000381469727
2018-03-01,29.200000762939453,27.950000762939453,28.149999618530273,28.450000762939453,230000,28.450000762939453
2018-03-02,28.399999618530273,27.299999237060547,28.149999618530273,28.0,250200,28.0
2018-03-05,28.350000381469727,27.0,27.850000381469727,27.200000762939453,185400,27.200000762939453
2018-03-06,27.979999542236328,27.0,27.200000762939453,27.549999237060547,180300,27.549999237060547
2018-03-07,28.399999618530273,27.100000381469727,27.450000762939453,28.100000381469727,288200,28.100000381469727
2018-03-08,28.0,27.100000381469727,27.950000762939453,27.350000381469727,224400,27.350000381469727
2018-03-09,27.950000762939453,26.549999237060547,27.399999618530273,26.700000762939453,219500,26.700000762939453
2018-03-12,26.950000762939453,24.850000381469727,26.600000381469727,25.0,253900,25.0
2018-03-13,25.850000381469727,24.799999237060547,25.25,24.950000762939453,173900,24.950000762939453
2018-03-14,25.850000381469727,24.399999618530273,24.950000762939453,24.549999237060547,179100,24.549999237060547
2018-03-15,24.899999618530273,23.899999618530273,24.549999237060547,24.0,209000,24.0
2018-03-16,25.299999237060547,23.75,23.899999618530273,24.899999618530273,398900,24.899999618530273
2018-03-19,24.75,22.200000762939453,24.75,22.600000381469727,276900,22.600000381469727
