Date,High,Low,Open,Close,Volume,Adj Close,TP,CCI,20SMA,40SMA,50SMA,100SMA,60VMA
2020-08-18,24.95000076293945,24.649999618530273,24.899999618530273,24.94700050354004,34900.0,24.05685234069824,24.84900029500325,,,,,,
2020-08-19,26.170000076293945,24.940000534057607,24.940000534057607,25.31999969482422,25400.0,24.41654396057129,25.47666676839193,,,,,,
2020-08-20,25.79999923706055,25.21999931335449,25.79999923706055,25.21999931335449,3200.0,24.320110321044922,25.413332621256515,,,,,,
2020-08-21,25.70000076293945,24.79999923706055,25.170000076293945,25.13999938964844,16200.0,24.242963790893555,25.21333312988281,,,,,,
2020-08-24,25.940000534057607,25.20000076293945,25.56999969482422,25.86000061035156,7600.0,24.937274932861328,25.66666730244954,97.6384853838723,,,,,
2020-08-25,25.67499923706055,25.3700008392334,25.5,25.645000457763672,6100.0,24.72994613647461,25.56333351135254,52.53617179133916,,,,,
2020-08-26,25.649999618530273,25.399999618530273,25.5,25.5,5300.0,24.59012031555176,25.51666641235352,21.694068317598468,,,,,
2020-08-27,25.43000030517578,25.3799991607666,25.43000030517578,25.3799991607666,500.0,24.474401473999023,25.396666208903,-37.40829900239445,,,,,
2020-08-28,25.60000038146973,25.54999923706055,25.60000038146973,25.54999923706055,1200.0,24.63833427429199,25.566666285196945,24.08813906509964,,,,,
2020-08-31,25.790000915527344,25.57500076293945,25.790000915527344,25.57500076293945,900.0,24.66244506835937,25.64666748046875,111.33919293429108,,,,,
2020-09-01,25.57999992370605,25.57999992370605,25.57999992370605,25.57999992370605,400.0,24.667266845703125,25.57999992370605,38.05760974476718,,,,,
2020-09-02,25.57999992370605,25.57999992370605,25.57999992370605,25.57999992370605,0.0,24.667266845703125,25.57999992370605,27.542255875521946,,,,,
2020-09-03,25.57999992370605,25.57999992370605,25.57999992370605,25.57999992370605,0.0,24.667266845703125,25.57999992370605,-31.745941641991404,,,,,
2020-09-04,25.52700042724609,25.35000038146973,25.35000038146973,25.52700042724609,800.0,24.61615753173828,25.468000411987305,-166.6666666666609,,,,,
2020-09-08,25.52700042724609,25.52700042724609,25.52700042724609,25.52700042724609,0.0,24.61615753173828,25.52700042724609,-33.669722296063554,,,,,
2020-09-09,25.52700042724609,25.52700042724609,25.52700042724609,25.52700042724609,0.0,24.61615753173828,25.52700042724609,-17.96609329155355,,,,,
2020-09-10,25.5,25.40999984741211,25.5,25.40999984741211,2800.0,24.503332138061523,25.439999898274735,-104.77978056944711,,,,,
2020-09-11,25.5,25.440000534057607,25.440000534057607,25.45000076293945,2000.0,24.54190444946289,25.463333765665695,-43.189913618630285,,,,,
2020-09-14,25.45000076293945,25.29999923706055,25.45000076293945,25.399999618530273,7900.0,24.49368667602539,25.38333320617676,-120.04533986536924,,,,,
2020-09-15,25.399999618530273,25.399999618530273,25.399999618530273,25.399999618530273,0.0,24.49368667602539,25.399999618530273,-67.91712490797768,25.45590000152588,,,,
2020-09-16,25.399999618530273,25.399999618530273,25.399999618530273,25.399999618530273,0.0,24.49368667602539,25.399999618530273,-42.0715120337598,25.47854995727539,,,,
2020-09-17,25.399999618530273,25.399999618530273,25.399999618530273,25.399999618530273,0.0,24.49368667602539,25.399999618530273,-28.80692352006177,25.482549953460694,,,,
2020-09-18,25.40999984741211,25.3799991607666,25.40999984741211,25.3799991607666,800.0,24.474401473999023,25.38999938964844,-48.61359464025117,25.490549945831297,,,,
2020-09-21,25.649999618530273,25.28000068664551,25.28000068664551,25.524999618530273,1300.0,24.614227294921875,25.48499997456868,166.66666666669627,25.50979995727539,,,,
2020-09-22,25.524999618530273,25.524999618530273,25.524999618530273,25.524999618530273,0.0,24.614227294921875,25.524999618530273,108.9740705528379,25.493049907684327,,,,
2020-09-23,25.524999618530273,25.524999618530273,25.524999618530273,25.524999618530273,0.0,24.614227294921875,25.524999618530273,71.42839842678387,25.487049865722657,,,,
2020-09-24,25.3799991607666,25.35000038146973,25.3799991607666,25.35000038146973,700.0,24.44547271728516,25.35999997456868,-98.57693241087318,25.479549884796143,,,,
2020-09-25,25.35000038146973,25.35000038146973,25.35000038146973,25.35000038146973,300.0,24.44547271728516,25.35000038146973,-87.76578955436285,25.478049945831298,,,,
2020-09-28,25.35000038146973,25.35000038146973,25.35000038146973,25.35000038146973,300.0,24.44547271728516,25.35000038146973,-58.25232730303651,25.468050003051758,,,,
2020-09-29,25.35000038146973,25.35000038146973,25.35000038146973,25.35000038146973,0.0,24.44547271728516,25.35000038146973,-44.68587905458309,25.45679998397827,,,,
2020-09-30,25.35000038146973,25.35000038146973,25.35000038146973,25.35000038146973,0.0,24.44547271728516,25.35000038146973,-41.66666666652789,25.445300006866454,,,,
2020-10-01,25.309999465942386,25.29999923706055,25.309999465942386,25.29999923706055,1800.0,24.397254943847656,25.303332646687828,-166.66666666664293,25.43129997253418,,,,
2020-10-02,25.25,25.25,25.25,25.25,800.0,24.349040985107425,25.25,-133.83723444887113,25.414799976348878,,,,
2020-10-05,25.04999923706055,25.020000457763672,25.020000457763672,25.020000457763672,1100.0,24.12724685668945,25.030000050862625,-161.90474373953197,25.389449977874754,,,,
2020-10-06,25.11000061035156,25.0,25.07999992370605,25.0,5500.0,24.10796165466309,25.03666687011719,-81.60438495340452,25.36309995651245,,,,
2020-10-07,25.0,25.0,25.0,25.0,0.0,24.10796165466309,25.0,-67.6856562005229,25.336749935150145,,,,
2020-10-08,25.5,25.25,25.25,25.5,3200.0,24.59012031555176,25.41666666666667,120.53572442256358,25.34124994277954,,,,
2020-10-09,25.5,25.5,25.5,25.5,0.0,24.59012031555176,25.5,96.6029749784988,25.343749904632567,,,,
2020-10-12,25.5,25.5,25.5,25.5,0.0,24.59012031555176,25.5,64.05548946109992,25.348749923706055,,,,
2020-10-13,25.5,25.01000022888184,25.20000076293945,25.5,3800.0,24.59012031555176,25.33666674296061,-6.398510384937652,25.35374994277954,25.40482497215271,,,
2020-10-14,25.5,25.5,25.5,25.5,0.0,24.59012031555176,25.5,55.55555555556154,25.35874996185303,25.41864995956421,,,
2020-10-15,25.29999923706055,25.222999572753906,25.25,25.222999572753906,900.0,24.3230037689209,25.24866612752278,-112.80831900182724,25.34989995956421,25.41622495651245,,,
2020-10-16,25.32999992370605,25.32999992370605,25.32999992370605,25.32999992370605,200.0,24.42618560791016,25.32999992370605,-37.81826268320307,25.347399997711182,25.41897497177124,,,
2020-10-19,25.5,25.5,25.5,25.5,200.0,24.59012031555176,25.5,83.3333333333365,25.34615001678467,25.42797498703003,,,
2020-10-20,25.5,25.5,25.5,25.5,0.0,24.59012031555176,25.5,55.555555555559465,25.344900035858153,25.41897497177124,,,
