Date,High,Low,Open,Close,Volume,Adj Close,TP,CCI,20SMA,40SMA,50SMA,100SMA,60VMA
2018-01-02,54.099998474121094,53.36999893188477,53.36999893188477,53.88000106811523,556300.0,48.76527404785156,53.78333282470703,,,,,,
2018-01-03,54.09000015258789,53.38999938964844,54.04999923706055,53.88999938964844,664100.0,48.77432250976562,53.78999964396159,,,,,,
2018-01-04,54.43999862670898,53.70000076293945,54.02999877929688,53.72999954223633,349600.0,48.6295166015625,53.956666310628265,,,,,,
2018-01-05,54.04999923706055,53.709999084472656,53.91999816894531,54.02000045776367,307300.0,48.89198684692383,53.92666625976562,,,,,,
2018-01-08,54.68999862670898,54.0099983215332,54.29999923706055,54.52000045776367,327400.0,49.344520568847656,54.40666580200195,166.66666666666802,,,,,
2018-01-09,54.86999893188477,53.83000183105469,54.56999969482422,53.86000061035156,524400.0,48.74717330932617,54.18666712443034,45.66234264815718,,,,,
2018-01-10,53.86000061035156,53.18000030517578,53.7599983215332,53.22000122070313,327000.0,48.16792678833008,53.42000071207681,-146.88359425818527,,,,,
2018-01-11,54.27000045776367,53.20000076293945,53.34000015258789,54.2400016784668,406000.0,49.09109497070313,53.9033342997233,-16.598733446692393,,,,,
2018-01-12,54.349998474121094,53.79999923706055,54.290000915527344,54.18999862670898,458500.0,49.04584121704102,54.11333211263022,25.97588598372779,,,,,
2018-01-16,54.61999893188477,53.88000106811523,54.290000915527344,54.0099983215332,607700.0,48.8829345703125,54.16999944051108,59.296646782523034,,,,,
2018-01-17,54.9000015258789,54.25,54.25,54.43000030517578,526900.0,49.2630615234375,54.52666727701822,114.15559792568096,,,,,
2018-01-18,54.65999984741211,54.09000015258789,54.29999923706055,54.099998474121094,374100.0,48.96438980102539,54.28333282470703,34.03547603296607,,,,,
2018-01-19,54.77999877929688,54.18999862670898,54.18999862670898,54.68999862670898,387400.0,49.49838638305664,54.55333201090495,88.60720655032733,,,,,
2018-01-22,54.709999084472656,53.88999938964844,54.61000061035156,54.34000015258789,359400.0,49.18160629272461,54.31333287556966,-27.343740298728253,,,,,
2018-01-23,54.40999984741211,53.77999877929688,54.2400016784668,54.209999084472656,493700.0,49.06394958496094,54.13333257039389,-107.05373194747091,,,,,
2018-01-24,54.59000015258789,54.13999938964844,54.16999816894531,54.22000122070313,473300.0,49.07300186157226,54.31666692097983,-2.3803788769651946,,,,,
2018-01-25,55.34000015258789,54.20000076293945,54.47000122070313,55.29999923706055,537500.0,50.05047607421875,54.9466667175293,138.45314213078137,,,,,
2018-01-26,55.4000015258789,54.709999084472656,55.33000183105469,55.209999084472656,421400.0,49.969017028808594,55.106666564941406,97.7218032917832,,,,,
2018-01-29,55.43000030517578,54.47999954223633,55.31000137329102,54.47999954223633,401700.0,49.30831909179688,54.796666463216155,26.1813379012284,,,,,
2018-01-30,55.13000106811523,54.20000076293945,54.27999877929688,54.91999816894531,621100.0,49.70655059814453,54.75,-11.111116762514401,54.27299976348877,,,,
2018-01-31,55.0099983215332,53.709999084472656,55.0099983215332,54.31000137329102,1298400.0,49.15446090698242,54.34333292643228,-153.35174826228018,54.29449977874756,,,,
2018-02-01,54.2400016784668,53.5,54.09000015258789,53.52000045776367,470300.0,48.439453125,53.753334045410156,-132.336577559028,54.27599983215332,,,,
2018-02-02,53.5,52.88000106811523,53.16999816894531,53.0,332100.0,47.96880722045898,53.12666702270508,-119.90356040412978,54.2394998550415,,,,
2018-02-05,53.040000915527344,51.25,52.47999954223633,51.34000015258789,543800.0,46.46638870239258,51.87666702270508,-132.08529037448014,54.105499839782716,,,,
2018-02-06,51.63999938964844,49.90999984741211,50.52999877929688,51.41999816894531,554300.0,46.53879165649414,50.989999135335296,-110.01447515384308,53.9504997253418,,,,
2018-02-07,52.36000061035156,51.4000015258789,51.4000015258789,51.68000030517578,483600.0,46.77411651611328,51.81333414713541,-36.83998321864274,53.841499710083006,,,,
2018-02-08,51.6500015258789,50.16999816894531,51.6500015258789,50.20000076293945,340300.0,45.434608459472656,50.67333348592122,-98.59873341730615,53.69049968719482,,,,
2018-02-09,50.68999862670898,48.9000015258789,50.63999938964844,49.95000076293945,453100.0,45.20834732055664,49.84666697184245,-123.53338921901377,53.475999641418454,,,,
2018-02-12,50.75,49.88999938964844,50.18000030517578,50.31999969482422,391200.0,45.5432243347168,50.31999969482422,-50.60265230118449,53.28249969482422,,,,
2018-02-13,50.36000061035156,49.84000015258789,50.08000183105469,50.18999862670898,553900.0,45.425559997558594,50.12999979654947,-51.77995355330598,53.091499710083006,,,,
2018-02-14,50.83000183105469,49.75,49.93999862670898,50.83000183105469,339700.0,46.00481033325195,50.47000122070313,50.6120343512055,52.91149978637695,,,,
2018-02-15,51.58000183105469,48.47999954223633,51.58000183105469,48.81000137329102,743000.0,44.17656707763672,49.62333424886069,-110.46317646971748,52.64699993133545,,,,
2018-02-16,50.2400016784668,48.59000015258789,48.59000015258789,49.90999984741211,535500.0,45.1721305847168,49.58000055948892,-87.60182428231606,52.407999992370605,,,,
2018-02-20,50.02000045776367,48.93000030517578,49.68999862670898,49.13000106811523,600000.0,44.46619033813477,49.36000061035156,-84.28437767725316,52.14750003814697,,,,
2018-02-21,49.4000015258789,48.58000183105469,49.18999862670898,48.59000015258789,285300.0,43.97744369506836,48.85666783650717,-127.98670171459463,51.86650009155274,,,,
2018-02-22,49.099998474121094,48.290000915527344,48.75,48.36999893188477,263200.0,43.77832412719727,48.58666610717773,-106.78725946520893,51.57399997711182,,,,
2018-02-23,49.25,48.459999084472656,48.459999084472656,49.099998474121094,378200.0,44.43902587890625,48.93666585286458,-26.135923149062172,51.263999938964844,,,,
2018-02-26,49.54999923706055,48.97999954223633,49.349998474121094,49.31999969482422,321000.0,44.63814163208008,49.28333282470703,73.25607670574723,50.96949996948242,,,,
2018-02-27,49.08000183105469,48.56999969482422,48.90999984741211,48.58000183105469,465300.0,44.3188591003418,48.7433344523112,-50.291330377215736,50.67450008392334,,,,
2018-02-28,48.86000061035156,47.959999084472656,48.72000122070313,47.97000122070313,264900.0,43.76235961914063,48.263333638509124,-119.80176477019941,50.32700023651123,52.3,,,
2018-03-01,48.1500015258789,47.18999862670898,47.90999984741211,47.43999862670898,284500.0,43.27884292602539,47.59333292643228,-127.25052806319701,49.98350009918213,52.138999938964844,,,
2018-03-02,48.27000045776367,47.0,47.1500015258789,48.20000076293945,469800.0,43.9721794128418,47.82333374023438,-64.23607169005675,49.71750011444092,51.99674997329712,,,
2018-03-05,48.4000015258789,47.81000137329102,47.91999816894531,48.09000015258789,413000.0,43.87183380126953,48.100001017252595,-0.9753626830951992,49.47200012207031,51.85574998855591,,,
2018-03-06,49.0099983215332,47.88999938964844,48.20000076293945,48.849998474121094,409600.0,44.565162658691406,48.58333206176758,116.80360719810852,49.347500038146975,51.72649993896484,,,
2018-03-07,49.13999938964844,48.47000122070313,48.4900016784668,48.88000106811523,434000.0,44.592533111572266,48.83000055948892,103.07314569827012,49.22050018310547,51.585499954223636,,,
2018-03-08,49.2400016784668,48.4900016784668,49.04999923706055,48.709999084472656,348300.0,44.43745040893555,48.81333414713541,68.20892793790838,49.072000122070314,51.45674991607666,,,
2018-03-09,49.0099983215332,48.4000015258789,48.88999938964844,49.0,484200.0,44.702003479003906,48.8033332824707,51.97328731254757,49.01200008392334,51.351249885559085,,,
2018-03-12,49.20000076293945,48.79999923706055,48.95000076293945,48.88000106811523,429700.0,44.592533111572266,48.96000035603842,125.77581805193668,48.95850009918213,51.21724987030029,,,
2018-03-13,49.4900016784668,48.93000030517578,49.06999969482422,49.08000183105469,277000.0,44.774993896484375,49.16666793823242,141.2557747815275,48.896500205993654,51.089499950408936,,,
2018-03-14,49.22000122070313,48.36999893188477,49.11000061035156,48.66999816894531,339400.0,44.40095520019531,48.75333277384439,-74.18725977293904,48.820500183105466,50.95599994659424,51.55599998474121,,
2018-03-15,48.84000015258789,47.91999816894531,48.77000045776367,48.31999969482422,578800.0,44.08165740966797,48.35999933878581,-146.8148202886706,48.695000076293944,50.80324993133545,51.44479995727539,,
2018-03-16,48.52000045776367,47.56000137329102,48.349998474121094,48.15999984741211,3147100.0,43.93568420410156,48.08000055948892,-109.60948060576858,48.6625,50.654749965667726,51.33019996643066,,
2018-03-19,48.56000137329102,47.63999938964844,48.099998474121094,47.7599983215332,427000.0,43.57077026367188,47.986666361490876,-81.97465059173618,48.554999923706056,50.48149995803833,51.2107999420166,,
2018-03-20,47.91999816894531,47.52000045776367,47.790000915527344,47.66999816894531,348000.0,43.48866271972656,47.70333226521811,-103.80137016860488,48.48199977874756,50.31474990844727,51.08379989624024,,
2018-03-21,48.349998474121094,47.58000183105469,47.7400016784668,47.93000030517578,444000.0,43.725868225097656,47.953333536783845,-25.956070573917287,48.44899978637695,50.15774993896484,50.95199989318848,,
2018-03-22,48.0099983215332,46.54999923706055,47.63000106811523,46.599998474121094,464700.0,42.51251983642578,47.05333201090495,-155.17228779597642,48.36049976348877,49.96724987030029,50.80679985046387,,
2018-03-23,47.40999984741211,46.63999938964844,46.9900016784668,46.6500015258789,685900.0,42.55813598632813,46.90000025431314,-95.10634716629612,48.23799991607666,49.75099992752075,50.67539985656738,,
2018-03-26,47.599998474121094,46.959999084472656,47.36999893188477,47.5099983215332,538000.0,43.34269714355469,47.35666529337564,-7.024398362147205,48.14749984741211,49.55849990844727,50.54079978942871,,
2018-03-27,47.86000061035156,47.2400016784668,47.68000030517578,47.52000045776367,807100.0,43.3518180847168,47.540000915527344,38.716349423766715,48.09449977874756,49.38449993133545,50.407399826049804,,
2018-03-28,47.77999877929688,47.2400016784668,47.52000045776367,47.38999938964844,631600.0,43.23322296142578,47.46999994913736,59.74481081343325,48.06549968719482,49.19624996185303,50.27499984741211,,511726.6666666667
2018-03-29,48.58000183105469,47.52000045776367,47.6500015258789,48.5,497900.0,44.24585723876953,48.20000076293945,156.3420230616576,48.118499755859375,49.05099992752075,50.15639984130859,,510753.3333333333
2018-04-02,48.099998474121094,46.93999862670898,47.97000122070313,47.27999877929688,965400.0,43.13287353515625,47.43999862670898,-44.914871078597024,48.072499656677245,48.89499988555908,50.01999984741211,,515775.0
2018-04-03,48.36000061035156,47.13000106811523,47.34000015258789,48.13999938964844,555500.0,43.91743850708008,47.87666702270508,42.876211772568396,48.07499961853027,48.77349987030029,49.8889998626709,,519206.6666666667
2018-04-04,48.52999877929688,47.27000045776367,47.61000061035156,48.459999084472656,587800.0,44.209373474121094,48.08666610717773,63.02113200058,48.05549964904785,48.70149984359741,49.77139984130859,,523881.6666666667
2018-04-05,48.75,48.33000183105469,48.56999969482422,48.61999893188477,356500.0,44.35534286499024,48.56666692097983,118.16026405213762,48.04249954223633,48.6314998626709,49.65959983825684,,524366.6666666666
2018-04-06,48.599998474121094,47.52999877929688,48.34000015258789,47.84000015258789,316100.0,43.643760681152344,47.989999135335296,-0.4981139301721935,47.99899959564209,48.5354998588562,49.53199981689453,,520895.0
2018-04-09,48.47999954223633,47.63000106811523,48.08000183105469,48.20000076293945,376500.0,43.9721794128418,48.103333791097015,-8.044037952857318,47.95899963378906,48.4854998588562,49.389999847412106,,521720.0
2018-04-10,49.13999938964844,48.459999084472656,48.66999816894531,48.91999816894531,361500.0,44.6290283203125,48.839998881022126,112.8380836424642,47.960999488830566,48.45974979400635,49.264199829101564,,520978.3333333333
2018-04-11,49.18999862670898,48.43999862670898,48.66999816894531,48.9900016784668,383900.0,44.69288635253906,48.87333297729492,77.62203073466145,47.95649948120117,48.42649984359741,49.15439987182617,,519735.0
2018-04-12,49.459999084472656,48.849998474121094,49.13000106811523,49.31999969482422,300800.0,44.99394226074219,49.209999084472656,90.81836806080445,47.98899955749512,48.40474987030029,49.04239990234375,,514620.0
2018-04-13,50.77000045776367,49.9000015258789,49.91999816894531,50.20000076293945,675900.0,45.79674911499024,50.290000915527344,148.8674056066393,48.08299961090088,48.38899984359741,48.96019989013672,,517103.3333333333
2018-04-16,50.5099983215332,49.72000122070313,50.5099983215332,49.86000061035156,816700.0,45.48656845092773,50.03000005086264,68.10368338356703,48.16799964904785,48.415249824523926,48.886999893188474,,524480.0
2018-04-17,50.209999084472656,49.84000015258789,50.0099983215332,49.959999084472656,501000.0,45.57780456542969,50.00333277384439,41.94885102289267,48.27799968719482,48.41649980545044,48.82619987487793,,526373.3333333334
2018-04-18,50.40999984741211,49.709999084472656,50.13999938964844,49.93000030517578,692200.0,45.5504379272461,50.01666641235352,25.396773496238893,48.39099979400635,48.436499786376956,48.79799987792969,,531920.0
2018-04-19,51.7599983215332,50.209999084472656,51.5,51.06000137329102,1059500.0,46.581321716308594,51.00999959309897,162.28049334927147,48.54749984741211,48.49824981689453,48.790799942016605,,541350.0
2018-04-20,51.93999862670898,50.91999816894531,51.0,51.75,837100.0,47.210792541503906,51.53666559855142,112.43734570946144,48.804999923706056,48.58274984359741,48.79219993591309,,547413.3333333334
2018-04-23,52.2400016784668,51.66999816894531,51.75,51.83000183105469,1136300.0,47.28378295898438,51.91333389282226,95.68605799525845,49.06399993896484,48.65099992752075,48.82479995727539,,557393.3333333334
2018-04-24,52.27000045776367,51.61000061035156,52.13999938964844,51.7400016784668,1398000.0,47.20167541503906,51.87333424886069,66.446484214414,49.27550010681152,48.711499977111814,48.860599975585934,,573670.0
2018-04-25,52.41999816894531,51.59000015258789,51.97000122070313,52.11999893188477,675300.0,47.54833984375,52.043332417806,76.28498343013146,49.50550003051758,48.79999990463257,48.89659996032715,,578230.0
2018-04-26,53.34000015258789,52.18999862670898,52.45000076293945,53.09000015258789,1252400.0,48.43325805664063,52.87333297729492,166.66666666666524,49.79050006866455,48.927999877929686,48.95459999084473,,588751.6666666666
2018-04-27,53.11999893188477,51.9900016784668,52.93999862670898,52.040000915527344,631700.0,47.4753532409668,52.383333841959626,33.65782500344194,49.96750011444092,49.04299993515015,48.978799972534176,,577640.0
2018-04-30,52.31999969482422,51.31999969482422,52.209999084472656,51.36000061035156,970500.0,46.8550033569336,51.66666666666666,-90.75548768961526,50.17150020599365,49.12199993133545,49.029799957275394,,585976.6666666666
2018-05-01,51.849998474121094,50.7400016784668,51.22000122070313,51.75,584600.0,47.210792541503906,51.4466667175293,-97.1288258714528,50.35200023651123,49.21349992752075,49.066599960327146,,590185.0
2018-05-02,51.72999954223633,51.0,51.72999954223633,51.27000045776367,809400.0,46.77289962768555,51.33333333333334,-73.59832071968589,50.49250030517578,49.273999977111814,49.109399948120114,,594611.6666666666
2018-05-03,51.54999923706055,50.77999877929688,51.08000183105469,51.22000122070313,567400.0,46.7272834777832,51.18333307902017,-82.74140820373556,50.6225004196167,49.332499980926514,49.16199996948242,,594830.0
2018-05-04,52.18000030517578,51.11999893188477,51.11999893188477,51.93999862670898,465000.0,47.38412857055664,51.746665954589844,97.74243775094659,50.827500343322754,49.41324996948242,49.23339996337891,,594520.0
2018-05-07,52.790000915527344,51.790000915527344,51.88000106811523,52.20000076293945,629200.0,47.6213264465332,52.260000864664704,135.58646867936213,51.02750034332276,49.49324998855591,49.29540000915527,,599335.0
2018-05-08,52.47000122070313,52.04999923706055,52.209999084472656,52.290000915527344,301700.0,47.70343017578125,52.27000045776367,84.1562086992745,51.196000480651854,49.578499984741214,49.35480003356933,,596811.6666666666
2018-05-09,52.79999923706055,51.81000137329102,52.40999984741211,52.7400016784668,640800.0,48.11396408081055,52.45000076293945,75.43518684079488,51.383500480651854,49.66999998092651,49.43800003051758,,600971.6666666666
2018-05-10,52.5099983215332,51.93999862670898,52.34000015258789,52.06000137329102,399300.0,47.86570739746094,52.16999944051108,-3.5196160844220317,51.520500564575194,49.75475006103515,49.51980003356934,,598395.0
2018-05-11,52.20000076293945,51.459999084472656,52.08000183105469,51.77999877929688,553700.0,47.6082649230957,51.81333287556966,-157.26892274938578,51.599500465393064,49.841250038146974,49.606600036621096,,601961.6666666666
2018-05-14,51.90999984741211,51.290000915527344,51.86999893188477,51.52000045776367,323100.0,47.36921310424805,51.57333374023438,-110.95753194573393,51.68250045776367,49.92525005340576,49.67300003051758,,594963.3333333334
