Date,High,Low,Open,Close,Volume,Adj Close,TP,CCI,20SMA,40SMA,50SMA,100SMA,60VMA
2018-01-02,8.680000305175781,8.329999923706055,8.399999618530272,8.329999923706055,9200.0,8.329999923706055,8.446666717529299,,,,,,
2018-01-03,8.960000038146973,8.399999618530272,8.399999618530272,8.819999694824219,15900.0,8.819999694824219,8.726666450500487,,,,,,
2018-01-04,9.100000381469727,8.399999618530272,8.819999694824219,8.609999656677246,13100.0,8.609999656677246,8.703333218892416,,,,,,
2018-01-05,8.960000038146973,8.470000267028809,8.75,8.75,86200.0,8.75,8.726666768391928,,,,,,
2018-01-08,10.779999732971193,8.539999961853027,9.239999771118164,8.960000038146973,216400.0,8.960000038146973,9.426666577657064,166.66666666666617,,,,,
2018-01-09,9.170000076293944,8.260000228881836,9.100000381469727,8.470000267028809,78200.0,8.470000267028809,8.633333524068197,-59.99994477770986,,,,,
2018-01-10,8.539999961853027,7.9099998474121085,8.189999580383299,8.399999618530272,46800.0,8.399999618530272,8.283333142598469,-116.89820235211347,,,,,
2018-01-11,8.609999656677246,8.260000228881836,8.609999656677246,8.399999618530272,14000.0,8.399999618530272,8.423333168029785,-60.6996122705975,,,,,
2018-01-12,8.75,8.119999885559082,8.470000267028809,8.539999961853027,26700.0,8.539999961853027,8.469999949137371,-37.92415088243202,,,,,
2018-01-16,9.449999809265137,8.470000267028809,8.75,9.449999809265137,219000.0,9.449999809265137,9.12333329518636,153.33327011837696,,,,,
2018-01-17,9.800000190734863,8.890000343322754,9.449999809265137,9.65999984741211,50100.0,9.65999984741211,9.450000127156576,108.69565990014144,,,,,
2018-01-18,9.800000190734863,9.3100004196167,9.800000190734863,9.520000457763672,13200.0,9.520000457763672,9.543333689371744,81.23251704902256,,,,,
2018-01-19,9.729999542236328,9.3100004196167,9.3100004196167,9.65999984741211,26300.0,9.65999984741211,9.56666660308838,64.51608768322615,,,,,
2018-01-22,9.800000190734863,9.3100004196167,9.65999984741211,9.449999809265137,8700.0,9.449999809265137,9.520000139872232,41.66666666666654,,,,,
2018-01-23,9.59000015258789,9.239999771118164,9.59000015258789,9.520000457763672,11900.0,9.520000457763672,9.450000127156576,-83.33333333333267,,,,,
2018-01-24,9.449999809265137,9.3100004196167,9.380000114440918,9.449999809265137,5900.0,9.449999809265137,9.40333334604899,-111.11116157003667,,,,,
2018-01-25,9.449999809265137,9.170000076293944,9.380000114440918,9.449999809265137,9400.0,9.449999809265137,9.356666564941406,-101.85195697466341,,,,,
2018-01-26,10.010000228881836,9.3100004196167,9.380000114440918,9.59000015258789,44300.0,9.59000015258789,9.636666933695476,129.6296296296298,,,,,
2018-01-29,9.59000015258789,9.3100004196167,9.520000457763672,9.449999809265137,13000.0,9.449999809265137,9.450000127156576,-8.771882650374819,,,,,
2018-01-30,9.520000457763672,9.170000076293944,9.520000457763672,9.3100004196167,12700.0,9.3100004196167,9.333333651224773,-79.70994104105002,9.089499950408936,,,,
2018-01-31,9.380000114440918,9.100000381469727,9.170000076293944,9.239999771118164,7800.0,9.239999771118164,9.240000089009603,-97.22221276117132,9.13499994277954,,,,
2018-02-01,9.239999771118164,9.029999732971193,9.239999771118164,9.100000381469727,8500.0,9.100000381469727,9.12333329518636,-104.16672698087623,9.148999977111817,,,,
2018-02-02,9.239999771118164,8.819999694824219,9.100000381469727,9.029999732971193,10700.0,9.029999732971193,9.029999732971193,-107.84316671835752,9.169999980926514,,,,
2018-02-05,8.960000038146973,8.470000267028809,8.890000343322754,8.539999961853027,6000.0,8.539999961853027,8.65666675567627,-149.99990009131668,9.159499979019165,,,,
2018-02-06,8.819999694824219,8.260000228881836,8.399999618530272,8.609999656677246,8000.0,8.609999656677246,8.5633331934611,-95.7711758927378,9.141999959945679,,,,
2018-02-07,9.100000381469727,8.539999961853027,8.539999961853027,8.890000343322754,2300.0,8.890000343322754,8.84333356221517,9.082612566808308e-05,9.162999963760376,,,,
